,brokered_by,status,price,bed,bath,acre_lot,street,city,state,zip_code,house_size,prev_sold_date
1029253,13676.0,for_sale,1139765.0,,,134.09,754014.0,Emory,Texas,75440.0,,
1029254,49365.0,for_sale,335000.0,,,24.28,234912.0,Cumby,Texas,75433.0,,
1029255,48839.0,for_sale,156000.0,2.0,1.0,0.28,1332722.0,Sulphur Springs,Texas,75482.0,1358.0,8/20/2021
1029256,19966.0,for_sale,194000.0,3.0,3.0,0.95,335657.0,Commerce,Texas,75428.0,2271.0,
1029257,64876.0,for_sale,204999.0,3.0,2.0,1.0,1303148.0,Commerce,Texas,75428.0,1493.0,
1029258,56807.0,for_sale,30000.0,2.0,1.0,0.26,1588028.0,Quitman,Texas,75783.0,504.0,
1029259,76973.0,for_sale,145400.0,3.0,2.0,0.52,748007.0,Quitman,Texas,75783.0,1100.0,
1029260,30620.0,for_sale,245000.0,3.0,3.0,1.12,1118607.0,Campbell,Texas,75422.0,1668.0,3/18/2015
1029261,30620.0,for_sale,169000.0,3.0,2.0,0.34,402559.0,Campbell,Texas,75422.0,1586.0,
1029262,88667.0,for_sale,149999.0,3.0,1.0,1.0,1475401.0,Yantis,Texas,75497.0,1069.0,
1029263,64876.0,for_sale,199999.0,3.0,2.0,1.0,1304339.0,Commerce,Texas,75428.0,1493.0,
1029264,76973.0,for_sale,174900.0,2.0,1.0,0.2,1608247.0,Quitman,Texas,75783.0,1152.0,6/21/2018
1029265,76754.0,for_sale,429900.0,5.0,3.0,1.7,1810547.0,Campbell,Texas,75422.0,3006.0,
1029266,77749.0,for_sale,184500.0,3.0,2.0,0.41,1479234.0,Quitman,Texas,75783.0,1809.0,3/21/2022
1029267,53489.0,for_sale,30000.0,,,1.0,754277.0,Mineola,Texas,75773.0,,
1029268,78212.0,for_sale,179000.0,3.0,2.0,0.27,1722998.0,Sulphur Springs,Texas,75482.0,1498.0,6/27/2012
1029269,33968.0,for_sale,499000.0,5.0,3.0,11.43,303828.0,Como,Texas,75431.0,2900.0,
1029270,81875.0,for_sale,168000.0,2.0,1.0,,1677067.0,Mineola,Texas,75773.0,1253.0,3/18/2022
1029271,76973.0,for_sale,269900.0,3.0,2.0,0.18,541594.0,Quitman,Texas,75783.0,1193.0,
1029272,15642.0,for_sale,524000.0,3.0,2.0,1.0,341866.0,Mineola,Texas,75773.0,2235.0,
1029273,33968.0,for_sale,299000.0,4.0,3.0,0.4,1177798.0,Quitman,Texas,75783.0,2630.0,3/25/2022
1029274,30620.0,for_sale,250000.0,3.0,2.0,,1132182.0,Mineola,Texas,75773.0,2096.0,
1029275,48806.0,for_sale,40000.0,,,1.09,1508926.0,Sulphur Springs,Texas,75482.0,,
1029276,15642.0,for_sale,25000.0,,,0.68,1087293.0,Mineola,Texas,75773.0,,
1029277,78212.0,for_sale,185000.0,3.0,2.0,0.17,1779958.0,Sulphur Springs,Texas,75482.0,1230.0,3/22/2018
1029278,65056.0,for_sale,200000.0,2.0,1.0,0.21,1190601.0,Mineola,Texas,75773.0,1230.0,12/17/2019
1029279,104040.0,for_sale,250000.0,3.0,1.0,15.0,1697724.0,Wolfe City,Texas,75496.0,1344.0,
1029280,58926.0,for_sale,350000.0,3.0,2.0,5.2,1646348.0,Emory,Texas,75440.0,1284.0,
1029281,79941.0,for_sale,490000.0,4.0,3.0,1.5,135495.0,Greenville,Texas,75401.0,2147.0,4/11/2012
1029282,39275.0,for_sale,299900.0,3.0,2.0,0.17,1066923.0,Quitman,Texas,75783.0,1800.0,
1029283,39275.0,for_sale,200000.0,,,10.68,17914.0,Emory,Texas,75440.0,,
1029284,33968.0,for_sale,600000.0,4.0,3.0,35.05,1343526.0,Lone Oak,Texas,75453.0,2508.0,
1029285,14508.0,for_sale,139000.0,,,0.68,876261.0,Quitman,Texas,75783.0,,
1029286,61977.0,for_sale,600000.0,4.0,1.0,36.51,1303594.0,Commerce,Texas,75428.0,1861.0,1/19/2016
1029287,15761.0,for_sale,675000.0,3.0,2.0,1.15,525152.0,Yantis,Texas,75497.0,2968.0,
1029288,15761.0,for_sale,1600000.0,3.0,2.0,80.11,1723877.0,Sulphur Springs,Texas,75482.0,2043.0,
1029289,91625.0,for_sale,1100000.0,4.0,3.0,8.34,416237.0,Yantis,Texas,75497.0,3202.0,
1029290,33968.0,for_sale,278064.0,3.0,3.0,0.18,333144.0,East Tawakoni,Texas,75472.0,1931.0,
1029291,78212.0,for_sale,793512.0,3.0,2.0,40.72,867834.0,Sulphur Springs,Texas,75482.0,2405.0,
1029292,30632.0,for_sale,250000.0,,,0.62,76882.0,Mineola,Texas,75773.0,,
1029293,30632.0,for_sale,250000.0,,,0.62,67623.0,Mineola,Texas,75773.0,,
1029294,78138.0,for_sale,800000.0,,,40.0,1396989.0,Campbell,Texas,75422.0,,4/12/2007
1029295,21198.0,for_sale,359832.0,3.0,2.0,0.14,50771.0,Anna,Texas,75409.0,1683.0,
1029296,48786.0,for_sale,35000.0,2.0,1.0,0.28,988037.0,Anna,Texas,75409.0,960.0,
1029297,45016.0,for_sale,469608.0,4.0,3.0,0.21,609714.0,Anna,Texas,75409.0,2779.0,
1029298,21198.0,for_sale,356322.0,3.0,2.0,0.15,164581.0,Anna,Texas,75409.0,1672.0,
1029299,45016.0,for_sale,462450.0,4.0,3.0,0.18,624177.0,Anna,Texas,75409.0,2779.0,
1029300,43598.0,for_sale,482625.0,4.0,3.0,0.19,28128.0,Anna,Texas,75409.0,2297.0,
1029301,45016.0,for_sale,397811.0,3.0,2.0,0.17,540943.0,Anna,Texas,75409.0,1795.0,
1029302,45016.0,for_sale,403798.0,3.0,2.0,0.16,615707.0,Anna,Texas,75409.0,2073.0,
1029303,43598.0,for_sale,526925.0,4.0,3.0,0.36,1672942.0,Anna,Texas,75409.0,2741.0,
1029304,43598.0,for_sale,517528.0,4.0,3.0,0.24,1684102.0,Anna,Texas,75409.0,2760.0,
1029305,43598.0,for_sale,454663.0,3.0,2.0,0.14,1577346.0,Anna,Texas,75409.0,2105.0,
1029306,57841.0,for_sale,348900.0,3.0,2.0,,574558.0,Anna,Texas,75409.0,1620.0,
1029307,21198.0,for_sale,639900.0,4.0,4.0,0.19,284181.0,Anna,Texas,75409.0,3436.0,
1029308,45016.0,for_sale,434957.0,4.0,3.0,0.16,627988.0,Anna,Texas,75409.0,2779.0,
1029309,57841.0,for_sale,350900.0,3.0,2.0,,572932.0,Anna,Texas,75409.0,1649.0,
1029310,21198.0,for_sale,499256.0,4.0,3.0,0.16,219294.0,Anna,Texas,75409.0,3034.0,
1029311,21198.0,for_sale,551322.0,5.0,4.0,0.16,203519.0,Anna,Texas,75409.0,3430.0,
1029312,43598.0,for_sale,497405.0,4.0,3.0,0.14,1582365.0,Anna,Texas,75409.0,2613.0,
1029313,21198.0,for_sale,561503.0,4.0,3.0,0.2,287460.0,Anna,Texas,75409.0,2752.0,
1029314,21198.0,for_sale,501769.0,4.0,3.0,0.17,219819.0,Anna,Texas,75409.0,2333.0,
1029315,21198.0,for_sale,435750.0,4.0,2.0,0.15,1608516.0,Anna,Texas,75409.0,2243.0,
1029316,21198.0,for_sale,476963.0,4.0,2.0,0.18,1609193.0,Anna,Texas,75409.0,2314.0,
1029317,57841.0,for_sale,417900.0,4.0,3.0,,579414.0,Anna,Texas,75409.0,2586.0,
1029318,45016.0,for_sale,638438.0,5.0,4.0,0.22,960434.0,Anna,Texas,75409.0,4265.0,
1029319,109950.0,for_sale,289000.0,,,3.2,973008.0,Anna,Texas,75409.0,,7/14/2016
1029320,43598.0,for_sale,453401.0,3.0,2.0,0.13,56637.0,Anna,Texas,75409.0,1861.0,1/29/2021
1029321,45016.0,for_sale,449573.0,4.0,3.0,0.17,617477.0,Anna,Texas,75409.0,2978.0,
1029322,57841.0,for_sale,381900.0,4.0,2.0,,577436.0,Anna,Texas,75409.0,2006.0,
1029323,45016.0,for_sale,359835.0,3.0,2.0,0.16,632036.0,Anna,Texas,75409.0,1650.0,
1029324,57841.0,for_sale,421900.0,5.0,3.0,,952341.0,Anna,Texas,75409.0,2700.0,
1029325,43598.0,for_sale,477057.0,4.0,3.0,0.15,1587652.0,Anna,Texas,75409.0,2241.0,
1029326,57841.0,for_sale,364900.0,4.0,2.0,,576539.0,Anna,Texas,75409.0,1801.0,
1029327,81664.0,for_sale,585300.0,4.0,3.0,0.2,1160273.0,Anna,Texas,75409.0,2618.0,
1029328,77473.0,for_sale,464520.0,5.0,3.0,0.14,535435.0,Anna,Texas,75409.0,2807.0,
1029329,88559.0,for_sale,2400000.0,3.0,2.0,5.6,1702180.0,Anna,Texas,75409.0,2107.0,
1029330,21198.0,for_sale,444336.0,3.0,3.0,0.16,1617520.0,Anna,Texas,75409.0,2260.0,
1029331,49153.0,for_sale,461540.0,3.0,2.0,0.18,246579.0,Anna,Texas,75409.0,1800.0,
1029332,33968.0,for_sale,533159.0,3.0,3.0,,990759.0,Anna,Texas,75409.0,2244.0,
1029333,33968.0,for_sale,633385.0,4.0,5.0,,999010.0,Anna,Texas,75409.0,3354.0,
1029334,33968.0,for_sale,1300000.0,,6.0,5.7,728455.0,Anna,Texas,75409.0,5000.0,
1029335,58458.0,for_sale,1000000.0,,,40.0,1748489.0,Anna,Texas,75409.0,,
1029336,45087.0,for_sale,8500000.0,,,30.0,1792994.0,Anna,Texas,75409.0,,
1029337,15642.0,for_sale,105000.0,2.0,1.0,0.15,1322304.0,Campbell,Texas,75422.0,858.0,
1029338,15830.0,for_sale,145000.0,3.0,1.0,1.0,1367540.0,Yantis,Texas,75497.0,1500.0,9/10/2014
1029339,58926.0,for_sale,147500.0,3.0,2.0,0.33,1253643.0,Quitman,Texas,75783.0,1456.0,
1029340,15830.0,for_sale,120000.0,2.0,2.0,0.38,1703724.0,Quitman,Texas,75783.0,896.0,
1029341,102007.0,for_sale,369900.0,3.0,2.0,,1772400.0,Mineola,Texas,75773.0,2112.0,
1029342,30620.0,for_sale,280000.0,5.0,4.0,3.97,679022.0,Lindale,Texas,75771.0,1712.0,
1029343,39275.0,for_sale,150000.0,3.0,2.0,1.34,1355344.0,Point,Texas,75472.0,1456.0,
1029344,15830.0,for_sale,285000.0,2.0,2.0,,858842.0,Quitman,Texas,75783.0,1485.0,
1029345,15830.0,for_sale,259000.0,3.0,2.0,2.27,1300443.0,Yantis,Texas,75497.0,1860.0,4/15/2022
1029346,76973.0,for_sale,155000.0,1.0,1.0,0.29,1132533.0,Quitman,Texas,75783.0,720.0,
1029347,71697.0,for_sale,149900.0,4.0,2.0,0.32,1046036.0,Sulphur Springs,Texas,75482.0,2643.0,1/7/2022
1029348,23070.0,for_sale,239000.0,3.0,2.0,1.54,726616.0,Dike,Texas,75437.0,1700.0,
1029349,6851.0,for_sale,169000.0,2.0,1.0,5.63,1714572.0,Lone Oak,Texas,75453.0,1058.0,
1029350,15642.0,for_sale,343700.0,3.0,3.0,0.39,249660.0,Mineola,Texas,75773.0,2021.0,
1029351,21856.0,for_sale,325000.0,3.0,2.0,2.0,540874.0,Sulphur Springs,Texas,75482.0,1800.0,
1029352,53489.0,for_sale,150000.0,2.0,1.0,0.11,646887.0,Mineola,Texas,75773.0,945.0,3/28/2022
1029353,29652.0,for_sale,185000.0,2.0,2.0,0.53,1007268.0,Mineola,Texas,75773.0,1459.0,4/14/2022
1029354,22421.0,for_sale,239900.0,2.0,2.0,,1349655.0,Mineola,Texas,75773.0,1391.0,
1029355,57583.0,for_sale,379000.0,5.0,3.0,2.0,912348.0,Point,Texas,75472.0,2378.0,
1029356,3874.0,for_sale,24900.0,,,0.18,1964531.0,Commerce,Texas,75428.0,,
1029357,6851.0,for_sale,215000.0,3.0,2.0,1.13,1426062.0,Cumby,Texas,75433.0,1922.0,
1029358,15807.0,for_sale,130000.0,,,5.0,1247113.0,Commerce,Texas,75428.0,,
1029359,49365.0,for_sale,1100000.0,5.0,5.0,1.08,309312.0,Sulphur Springs,Texas,75482.0,8496.0,12/15/2015
1029360,88667.0,for_sale,925000.0,1.0,1.0,61.44,1778753.0,Sulphur Springs,Texas,75482.0,3040.0,
1029361,22036.0,for_sale,249500.0,2.0,2.0,0.18,1239884.0,Sulphur Springs,Texas,75482.0,1400.0,
1029362,68535.0,for_sale,629000.0,5.0,3.0,1.83,1240761.0,Yantis,Texas,75497.0,2312.0,7/18/2013
1029363,22695.0,for_sale,455000.0,4.0,2.0,1.5,1056509.0,Campbell,Texas,75422.0,2286.0,
1029364,41601.0,for_sale,120000.0,4.0,2.0,0.21,208848.0,Commerce,Texas,75428.0,1880.0,
1029365,93222.0,for_sale,425000.0,4.0,3.0,2.24,1537594.0,Lone Oak,Texas,75453.0,2640.0,
1029366,53489.0,for_sale,440000.0,3.0,3.0,0.5,381980.0,Mineola,Texas,75773.0,2297.0,6/18/2022
1029367,48806.0,for_sale,119900.0,3.0,1.0,0.25,254567.0,Mineola,Texas,75773.0,1500.0,
1029368,28485.0,for_sale,199000.0,3.0,2.0,0.29,486985.0,Commerce,Texas,75428.0,2437.0,
1029369,97918.0,for_sale,49000.0,3.0,1.0,0.25,100515.0,Ladonia,Texas,75449.0,1512.0,
1029370,69986.0,for_sale,169900.0,2.0,2.0,0.89,440490.0,Ladonia,Texas,75449.0,1744.0,10/9/2015
1029371,99234.0,for_sale,120000.0,3.0,1.0,5.7,1772397.0,Sulphur Springs,Texas,75482.0,1204.0,
1029372,49365.0,for_sale,159990.0,2.0,1.0,0.15,951204.0,Sulphur Springs,Texas,75482.0,1116.0,11/18/2021
1029373,78212.0,for_sale,125000.0,3.0,2.0,1.87,372154.0,No City,Texas,75497.0,1808.0,
1029374,97769.0,for_sale,274500.0,4.0,4.0,0.36,1607042.0,Mineola,Texas,75773.0,2973.0,
1029375,15642.0,for_sale,77000.0,2.0,2.0,0.24,1679403.0,Quitman,Texas,75783.0,1362.0,4/15/2022
1029376,65055.0,for_sale,179900.0,3.0,2.0,0.34,1734350.0,Quitman,Texas,75783.0,1560.0,7/30/2021
1029377,53525.0,for_sale,215000.0,3.0,2.0,0.28,75864.0,Lone Oak,Texas,75453.0,1174.0,7/27/2020
1029378,55317.0,for_sale,185000.0,3.0,2.0,1.0,839034.0,Emory,Texas,75440.0,1571.0,
1029379,33968.0,for_sale,339900.0,3.0,3.0,1.0,1031212.0,Point,Texas,75472.0,2465.0,
1029380,58930.0,for_sale,199000.0,3.0,2.0,,963384.0,Mineola,Texas,75773.0,2080.0,5/25/2007
1029381,33968.0,for_sale,310000.0,3.0,2.0,3.8,637454.0,Van,Texas,75790.0,1209.0,
1029382,33714.0,for_sale,24900.0,,,1.0,645415.0,Ladonia,Texas,75449.0,,
1029383,48779.0,for_sale,458000.0,4.0,2.0,6.8,1039170.0,Como,Texas,75431.0,2734.0,5/8/2018
1029384,15642.0,for_sale,415000.0,3.0,2.0,3.41,1419459.0,Campbell,Texas,75422.0,1602.0,7/18/2018
1029385,102996.0,for_sale,229500.0,3.0,2.0,0.45,1205465.0,Mineola,Texas,75773.0,1475.0,
1029386,15642.0,for_sale,275000.0,4.0,2.0,3.17,408841.0,Sulphur Springs,Texas,75482.0,1748.0,12/7/2016
1029387,78282.0,for_sale,340000.0,3.0,3.0,0.81,667874.0,Quitman,Texas,75783.0,2398.0,
1029388,26227.0,for_sale,299999.0,3.0,2.0,2.04,28382.0,Emory,Texas,75440.0,1480.0,
1029389,25724.0,for_sale,449900.0,3.0,2.0,3.1,714851.0,Mineola,Texas,75773.0,1870.0,8/14/2013
1029390,15830.0,for_sale,399000.0,3.0,2.0,3.3,573958.0,Point,Texas,75472.0,1532.0,
1029391,62767.0,for_sale,192000.0,4.0,2.0,0.45,1776668.0,Mineola,Texas,75773.0,1675.0,4/18/2022
1029392,66037.0,for_sale,699000.0,2.0,2.0,33.62,1184077.0,Yantis,Texas,75497.0,2032.0,
1029393,23070.0,for_sale,315000.0,3.0,2.0,0.4,456438.0,Sulphur Springs,Texas,75482.0,2483.0,10/16/2020
1029394,41601.0,for_sale,274500.0,4.0,2.0,0.62,283721.0,Commerce,Texas,75428.0,1976.0,9/30/2019
1029395,76973.0,for_sale,21900.0,,,0.11,1895159.0,Quitman,Texas,75783.0,,
1029396,48806.0,for_sale,400000.0,5.0,4.0,0.51,835218.0,Commerce,Texas,75428.0,3741.0,10/11/2018
1029397,15642.0,for_sale,150000.0,,,10.0,1863982.0,Dike,Texas,75437.0,,
1029398,76973.0,for_sale,847000.0,5.0,4.0,0.34,950127.0,Yantis,Texas,75497.0,3839.0,
1029399,15642.0,for_sale,234900.0,3.0,2.0,0.29,1487645.0,Sulphur Springs,Texas,75482.0,1819.0,4/23/2021
1029400,36794.0,for_sale,50000.0,,,1.05,1768482.0,Sulphur Springs,Texas,75482.0,,
1029401,81875.0,for_sale,99900.0,2.0,2.0,,221935.0,Mineola,Texas,75773.0,1420.0,
1029402,67516.0,for_sale,107000.0,2.0,2.0,1.0,1608616.0,Commerce,Texas,75428.0,3000.0,
1029403,19419.0,for_sale,152500.0,,,0.29,529899.0,Commerce,Texas,75428.0,1480.0,3/21/2017
1029404,98269.0,for_sale,145000.0,4.0,2.0,7.96,1665772.0,Sulphur Springs,Texas,75482.0,1904.0,10/31/2014
1029405,19419.0,for_sale,137500.0,,,0.19,446475.0,Commerce,Texas,75428.0,2172.0,3/21/2017
1029406,62772.0,for_sale,135000.0,1.0,1.0,0.19,174727.0,Emory,Texas,75440.0,720.0,
1029407,86224.0,for_sale,154000.0,3.0,2.0,1.0,860873.0,Quitman,Texas,75783.0,1700.0,
1029408,21856.0,for_sale,145000.0,5.0,3.0,1.02,1534365.0,Dike,Texas,75437.0,2688.0,
1029409,6851.0,for_sale,168000.0,3.0,2.0,0.22,24755.0,Commerce,Texas,75428.0,2160.0,8/22/2008
1029410,19419.0,for_sale,249500.0,3.0,2.0,0.32,530734.0,Commerce,Texas,75428.0,3536.0,3/21/2017
1029411,41601.0,for_sale,337500.0,3.0,3.0,2.01,480123.0,Campbell,Texas,75422.0,1950.0,
1029412,81875.0,for_sale,215000.0,3.0,2.0,0.27,139368.0,Sulphur Springs,Texas,75482.0,1735.0,3/18/2019
1029413,22036.0,for_sale,349950.0,4.0,2.0,5.0,190056.0,Sulphur Springs,Texas,75482.0,2000.0,
1029414,15642.0,for_sale,229900.0,4.0,2.0,1.0,1646916.0,Sulphur Springs,Texas,75482.0,2001.0,
1029415,91625.0,for_sale,325000.0,3.0,2.0,0.31,1321917.0,Mineola,Texas,75773.0,1530.0,1/8/2016
1029416,71003.0,for_sale,319000.0,4.0,4.0,0.55,1029004.0,Sulphur Springs,Texas,75482.0,2698.0,3/24/2016
1029417,6851.0,for_sale,168000.0,3.0,2.0,0.22,24755.0,Commerce,Texas,75428.0,1680.0,
1029418,109950.0,for_sale,280000.0,3.0,2.0,0.19,33931.0,Sulphur Springs,Texas,75482.0,1811.0,9/10/2018
1029419,33968.0,for_sale,195000.0,3.0,1.0,0.34,1328123.0,Mineola,Texas,75773.0,1499.0,4/15/2022
1029420,22028.0,for_sale,249900.0,3.0,2.0,0.24,270888.0,Van,Texas,75790.0,1675.0,
1029421,48832.0,for_sale,950000.0,,,17.12,1364070.0,Sulphur Springs,Texas,75482.0,8200.0,10/15/2019
1029422,51523.0,for_sale,439900.0,3.0,2.0,20.1,1008093.0,Emory,Texas,75440.0,1352.0,
1029423,15835.0,for_sale,39900.0,,,2.0,1761242.0,Sulphur Springs,Texas,75482.0,,4/20/2022
1029424,23070.0,for_sale,599000.0,5.0,2.0,11.47,796764.0,Dike,Texas,75437.0,2900.0,8/24/2017
1029425,48832.0,for_sale,950000.0,6.0,3.0,17.12,1364071.0,Sulphur Springs,Texas,75482.0,3000.0,
1029426,15642.0,for_sale,245000.0,3.0,2.0,0.36,51775.0,Sulphur Springs,Texas,75482.0,1545.0,
1029427,20851.0,for_sale,1360000.0,3.0,2.0,107.0,1367431.0,Point,Texas,75472.0,1800.0,
1029428,33968.0,for_sale,289900.0,,,23.0,1813876.0,Ladonia,Texas,75449.0,,
1029429,30632.0,for_sale,170000.0,,,2.64,766607.0,Mineola,Texas,75773.0,,
1029430,7850.0,for_sale,340000.0,,,16.91,1953946.0,Emory,Texas,75440.0,,
1029431,10699.0,for_sale,199000.0,,,1.19,1094961.0,Yantis,Texas,75497.0,,
1029432,19419.0,for_sale,74999.0,1.0,2.0,0.09,1680393.0,Commerce,Texas,75428.0,812.0,
1029433,91625.0,for_sale,204000.0,2.0,1.0,0.2,44380.0,Mineola,Texas,75773.0,1215.0,
1029434,48779.0,for_sale,215000.0,3.0,2.0,0.54,100448.0,Commerce,Texas,75428.0,1736.0,6/25/2007
1029435,15642.0,for_sale,374000.0,4.0,2.0,5.0,1705178.0,Yantis,Texas,75497.0,2232.0,
1029436,101006.0,for_sale,149000.0,3.0,2.0,0.2,284205.0,Commerce,Texas,75428.0,1344.0,
1029437,102007.0,for_sale,189900.0,4.0,2.0,,1168108.0,Mineola,Texas,75773.0,2070.0,4/21/2022
1029438,78212.0,for_sale,342000.0,3.0,2.0,5.2,1562972.0,Sulphur Springs,Texas,75482.0,1904.0,12/10/2018
1029439,21856.0,for_sale,275000.0,3.0,2.0,0.34,703494.0,Sulphur Springs,Texas,75482.0,1731.0,7/29/2021
1029440,36794.0,for_sale,178000.0,2.0,1.0,0.16,1483249.0,Sulphur Springs,Texas,75482.0,1056.0,5/2/2013
1029441,15642.0,for_sale,395000.0,2.0,2.0,6.39,729593.0,Commerce,Texas,75428.0,1462.0,
1029442,51456.0,for_sale,115000.0,,,10.01,686481.0,Dike,Texas,75437.0,,
1029443,36794.0,for_sale,279000.0,3.0,2.0,0.4,564931.0,Sulphur Springs,Texas,75482.0,1810.0,
1029444,22036.0,for_sale,425000.0,3.0,2.0,12.31,1343887.0,Lone Oak,Texas,75453.0,1517.0,
1029445,15642.0,for_sale,250000.0,3.0,1.0,2.85,1062132.0,Mineola,Texas,75773.0,1328.0,
1029446,81433.0,for_sale,155000.0,3.0,1.0,,709510.0,Mineola,Texas,75773.0,1133.0,4/27/2022
1029447,76973.0,for_sale,699900.0,5.0,4.0,5.21,81644.0,Quitman,Texas,75783.0,4405.0,
1029448,109950.0,for_sale,253990.0,3.0,2.0,0.3,861022.0,Mineola,Texas,75773.0,1876.0,
1029449,31240.0,for_sale,494999.0,3.0,2.0,10.35,1416078.0,Lone Oak,Texas,75453.0,1772.0,1/27/2009
1029450,53489.0,for_sale,330000.0,3.0,2.0,,789195.0,Mineola,Texas,75773.0,1911.0,6/5/2007
1029451,97861.0,for_sale,419900.0,3.0,2.0,13.41,369777.0,Quitman,Texas,75783.0,1820.0,
1029452,69409.0,for_sale,199900.0,1.0,1.0,0.18,357778.0,Mineola,Texas,75773.0,656.0,2/20/2015
1029453,22695.0,for_sale,455000.0,4.0,2.0,1.5,1066648.0,Campbell,Texas,75422.0,2286.0,
1029454,11255.0,for_sale,399999.0,4.0,2.0,10.0,617192.0,Lindale,Texas,75771.0,2016.0,
1029455,11255.0,for_sale,180000.0,,,9.8,609440.0,Lindale,Texas,75771.0,,
1029456,84298.0,for_sale,65000.0,,,1.0,682928.0,Lindale,Texas,75771.0,,5/4/2022
1029457,61415.0,for_sale,40000.0,,,0.43,958226.0,Emory,Texas,75440.0,,
1029458,78138.0,for_sale,325000.0,3.0,2.0,9.54,1055922.0,Commerce,Texas,75428.0,1180.0,5/10/2010
1029459,53489.0,for_sale,1900000.0,5.0,7.0,41.8,594507.0,Lindale,Texas,75771.0,4533.0,
1029460,15807.0,for_sale,799900.0,3.0,2.0,2.1,1438261.0,Point,Texas,75472.0,1904.0,
1029461,1081.0,for_sale,695000.0,,,31.68,643637.0,Mineola,Texas,75773.0,,
1029462,16829.0,for_sale,1200000.0,,,118.6,1549333.0,Campbell,Texas,75422.0,,
1029463,53157.0,for_sale,275000.0,3.0,2.0,0.18,243420.0,Anna,Texas,75409.0,1423.0,10/23/2014
1029464,52695.0,for_sale,285000.0,3.0,2.0,0.14,338698.0,Anna,Texas,75409.0,1370.0,10/6/2016
1029465,101267.0,for_sale,440000.0,2.0,2.0,1.44,1751545.0,Anna,Texas,75409.0,2253.0,
1029466,27968.0,for_sale,319990.0,3.0,2.0,0.14,624220.0,Anna,Texas,75409.0,1350.0,5/14/2012
1029467,109950.0,for_sale,315000.0,3.0,2.0,0.15,456430.0,Anna,Texas,75409.0,1369.0,8/7/2003
1029468,53525.0,for_sale,340000.0,4.0,3.0,0.14,702916.0,Anna,Texas,75409.0,2225.0,11/6/2015
1029469,33714.0,for_sale,400000.0,4.0,3.0,0.13,543361.0,Anna,Texas,75409.0,2444.0,1/7/2014
1029470,53079.0,for_sale,500000.0,3.0,3.0,1.63,1018965.0,Anna,Texas,75409.0,2180.0,7/20/2001
1029471,52874.0,for_sale,350000.0,4.0,2.0,0.12,923575.0,Anna,Texas,75409.0,1720.0,5/13/2021
1029472,64457.0,for_sale,599900.0,4.0,3.0,3.05,416724.0,Anna,Texas,75409.0,2886.0,
1029473,33968.0,for_sale,599900.0,3.0,3.0,1.2,1106797.0,Anna,Texas,75409.0,2781.0,10/1/2014
1029474,22611.0,for_sale,450000.0,4.0,3.0,0.17,450580.0,Anna,Texas,75409.0,2507.0,3/29/2018
1029475,26227.0,for_sale,1100000.0,6.0,4.0,1.8,1829177.0,Anna,Texas,75409.0,3684.0,10/14/1999
1029476,45016.0,for_sale,530158.0,4.0,3.0,0.17,545784.0,Anna,Texas,75409.0,2978.0,
1029477,65812.0,for_sale,300000.0,3.0,2.0,0.13,409173.0,Anna,Texas,75409.0,1298.0,3/26/2021
1029478,25902.0,for_sale,355490.0,4.0,2.0,,1463352.0,Anna,Texas,75409.0,2035.0,
1029479,22036.0,for_sale,375000.0,3.0,2.0,0.14,567207.0,Anna,Texas,75409.0,1672.0,8/5/2019
1029480,102816.0,for_sale,499900.0,4.0,3.0,0.14,1389876.0,Anna,Texas,75409.0,2708.0,10/31/2016
1029481,45016.0,for_sale,504304.0,5.0,3.0,0.17,546835.0,Anna,Texas,75409.0,2797.0,
1029482,53016.0,for_sale,450000.0,3.0,2.0,0.16,664768.0,Anna,Texas,75409.0,1999.0,2/14/2022
1029483,16829.0,for_sale,399000.0,3.0,2.0,0.14,1467412.0,Anna,Texas,75409.0,1769.0,4/26/2018
1029484,58926.0,for_sale,199000.0,3.0,2.0,0.69,563400.0,Yantis,Texas,75497.0,1163.0,
1029485,49035.0,for_sale,115000.0,2.0,1.0,0.55,1110531.0,Commerce,Texas,75428.0,1020.0,
1029486,13660.0,for_sale,199000.0,3.0,2.0,0.81,615379.0,Lindale,Texas,75771.0,2088.0,1/9/2012
1029487,6851.0,for_sale,135000.0,2.0,2.0,0.17,214006.0,Commerce,Texas,75428.0,944.0,
1029488,26227.0,for_sale,220000.0,,,12.18,704488.0,Point,Texas,75472.0,,
1029489,15642.0,for_sale,235000.0,3.0,2.0,0.38,439662.0,Mineola,Texas,75773.0,1750.0,
1029490,53489.0,for_sale,160000.0,3.0,1.0,,1197914.0,Mineola,Texas,75773.0,1889.0,
1029491,36794.0,for_sale,159000.0,4.0,2.0,1.0,1601293.0,Sulphur Springs,Texas,75482.0,2128.0,9/30/2015
1029492,81247.0,for_sale,225000.0,4.0,2.0,1.99,1268713.0,Campbell,Texas,75422.0,1664.0,1/3/2012
1029493,49365.0,for_sale,1395000.0,4.0,6.0,2.31,1161404.0,Sulphur Springs,Texas,75482.0,8614.0,
1029494,15642.0,for_sale,239900.0,3.0,2.0,0.29,19601.0,Sulphur Springs,Texas,75482.0,1853.0,3/13/2020
1029495,78138.0,for_sale,459900.0,3.0,2.0,4.99,140613.0,Campbell,Texas,75422.0,1540.0,11/16/2016
1029496,107598.0,for_sale,252000.0,3.0,2.0,0.37,348267.0,Sulphur Springs,Texas,75482.0,1475.0,
